People_ID,d20,d21,d22,d23,d24,d25,d26,d27
718,151,197,252,317,394,486,598,731
719,338,420,520,639,783,953,1159,1404
720,145,187,240,302,379,468,577,706
721,198,251,317,395,491,602,737,898
722,230,289,361,449,555,679,829,1009
723,200,255,320,399,493,605,742,903
724,433,535,658,804,979,1188,1440,1742
725,133,176,227,287,361,446,549,673
726,372,462,569,701,857,1041,1264,1530
727,116,155,202,260,328,407,502,617
728,152,195,250,318,395,487,599,733
729,275,344,427,529,650,793,967,1174
730,340,423,522,644,789,960,1168,1415
731,153,200,256,324,404,498,613,749
732,423,524,643,789,962,1168,1415,1712
733,192,246,311,391,483,593,728,886
734,408,505,620,760,926,1124,1364,1650
735,215,271,342,425,525,642,785,956
736,253,320,398,493,606,740,903,1097
737,192,245,310,386,478,586,718,875
738,370,459,565,696,849,1032,1254,1518
739,432,531,652,798,975,1183,1435,1735
740,156,203,259,329,411,507,624,762
741,265,334,415,514,634,773,944,1146
742,164,210,266,335,416,513,631,771
743,121,160,209,268,336,416,513,630
744,258,324,403,501,615,751,915,1112
745,213,271,340,426,526,644,787,958
746,320,399,493,609,747,909,1107,1341
747,307,383,474,584,715,871,1062,1287
748,243,307,382,473,583,712,868,1056
749,144,186,240,305,380,469,579,708
750,354,438,542,668,816,992,1206,1460
751,401,496,611,748,914,1109,1346,1629
752,346,430,533,657,804,978,1189,1440
753,354,438,540,665,815,991,1204,1458
754,291,365,455,562,689,840,1023,1241
755,124,163,210,268,338,418,517,634
756,364,452,556,682,833,1012,1230,1489
757,306,383,475,588,721,878,1069,1296
758,361,448,553,678,831,1010,1228,1487
759,185,238,302,377,468,575,705,860
760,421,518,638,782,955,1159,1406,1701
761,219,276,345,430,530,649,794,966
762,209,267,336,420,521,638,781,951
763,221,281,353,441,546,668,818,994
764,125,166,215,275,344,426,527,646
765,389,481,592,727,888,1079,1311,1586
766,270,340,422,521,639,780,952,1155
767,255,319,397,491,605,739,900,1094
768,275,344,429,533,656,801,975,1184
769,206,263,330,414,512,628,768,935
770,173,221,281,352,438,539,663,809
771,168,218,278,348,434,534,657,801
772,342,423,525,646,791,962,1170,1417
773,443,545,668,816,993,1205,1462,1767
774,383,473,581,715,873,1061,1289,1560
775,182,232,295,372,462,567,694,847
776,331,411,509,628,768,935,1138,1379
777,179,231,291,366,454,558,686,836
778,132,174,225,287,359,444,548,671
779,427,526,646,790,964,1170,1418,1716
780,381,473,584,718,875,1063,1289,1561
781,420,518,637,781,952,1155,1402,1695
782,380,470,581,711,870,1057,1285,1555
783,121,160,208,264,331,411,507,623
784,164,212,270,340,422,520,640,781
785,184,234,297,373,462,568,696,849
786,233,295,369,459,565,691,842,1025
787,403,499,615,754,919,1116,1353,1638
788,326,404,500,615,753,917,1114,1351
789,295,368,458,568,698,850,1037,1257
790,182,232,294,369,457,562,689,841
791,311,387,479,591,726,884,1075,1304
792,436,536,658,805,981,1190,1444,1746
793,185,238,302,379,470,577,707,862
794,297,369,460,568,697,850,1034,1255
795,162,208,264,333,415,511,627,767
796,230,292,365,452,557,682,834,1014
797,121,160,209,267,334,414,512,628
798,410,505,621,763,931,1130,1372,1659
799,431,530,653,801,976,1184,1437,1737
800,256,322,402,497,612,748,912,1108
801,381,471,580,713,872,1059,1286,1557
802,210,268,336,418,516,632,773,941
803,135,177,227,287,358,442,547,669
804,344,429,529,652,798,970,1179,1428
805,390,483,595,730,891,1082,1313,1589
806,142,184,238,300,375,463,571,699
807,445,549,674,824,1005,1219,1477,1786
808,212,269,340,426,526,645,789,960
809,117,154,199,254,321,399,492,605
810,258,323,404,501,616,752,917,1114
811,157,204,259,326,406,500,615,752
812,367,456,563,692,847,1029,1251,1514
813,222,280,353,441,544,665,814,990
814,361,447,553,678,829,1008,1224,1483
815,168,216,273,345,429,528,649,792
816,324,402,498,612,751,914,1110,1347
817,248,313,391,483,596,729,888,1080
818,238,301,376,468,578,706,862,1048
819,402,497,613,751,915,1111,1348,1631
820,253,318,395,492,605,738,902,1095
821,202,256,322,404,500,613,751,915
822,112,148,195,250,314,389,483,593
823,340,422,521,639,784,954,1160,1405
824,148,191,243,306,381,470,581,710
825,159,206,264,332,416,512,629,769
826,186,237,299,375,464,569,697,850
827,183,236,299,377,469,576,706,861
828,345,428,529,649,793,965,1172,1420
829,375,466,575,707,865,1051,1278,1546
830,173,223,283,354,438,539,661,807
831,320,397,492,608,743,905,1100,1334
832,161,206,262,332,414,510,625,765
833,359,447,552,678,828,1007,1222,1481
834,257,324,406,502,616,752,917,1114
835,230,289,363,451,556,680,829,1009
836,224,285,358,446,551,674,823,1002
837,113,150,196,253,319,396,489,601
838,348,431,532,655,801,975,1186,1436
839,192,244,310,390,481,591,724,882
840,167,216,276,346,431,530,650,794
841,125,163,210,266,336,416,516,632
842,131,173,224,286,357,442,545,668
843,331,413,511,630,771,939,1140,1382
844,442,544,670,822,1003,1216,1474,1783
845,391,484,596,734,895,1087,1321,1598
846,178,229,291,365,455,559,685,836
847,162,208,264,335,419,515,633,773
848,357,442,547,675,826,1005,1222,1479
849,336,418,518,638,780,949,1155,1399
850,439,543,666,816,995,1208,1464,1771
851,356,442,545,672,823,1000,1215,1472
852,411,509,628,768,938,1139,1381,1671
853,437,537,661,812,990,1201,1454,1760
854,186,237,301,379,471,578,709,864
855,369,456,561,691,843,1025,1245,1508
856,243,305,381,475,586,717,876,1064
857,327,405,503,618,756,920,1119,1356
858,216,274,346,429,529,648,794,966
859,143,186,238,304,379,468,578,706
860,149,195,248,314,390,481,592,724
861,217,274,345,430,531,650,796,968
862,285,357,443,547,673,821,1001,1214
863,298,373,464,573,702,855,1041,1263
864,229,290,364,455,563,688,840,1022
865,178,229,290,362,450,554,678,828
866,372,459,567,695,850,1033,1256,1520
867,249,312,390,485,598,731,892,1084
868,200,254,321,400,494,606,742,904
869,126,167,216,277,349,432,532,653
870,424,523,642,786,957,1162,1408,1704
871,337,419,519,637,780,949,1155,1399
872,407,501,616,754,919,1116,1355,1639
873,132,172,223,286,360,445,550,673
874,352,436,538,662,808,982,1194,1446
875,201,254,320,401,497,609,745,908
876,132,172,222,285,357,442,545,668
877,437,537,659,805,982,1192,1444,1747
878,276,344,427,529,651,795,967,1175
879,363,450,556,682,832,1012,1230,1489
880,153,200,256,322,403,497,611,747
881,285,355,441,546,671,818,998,1210
882,228,290,363,452,558,682,835,1015
883,372,460,568,699,854,1038,1261,1527
884,403,498,614,753,919,1116,1354,1638
885,133,175,224,286,359,444,548,671
886,182,231,292,365,452,555,680,830
887,344,426,526,649,793,965,1173,1421
888,231,293,366,454,561,686,838,1019
889,191,243,307,385,478,587,721,878
890,437,539,664,811,988,1199,1454,1758
891,344,428,529,652,797,969,1177,1426
892,218,275,346,430,531,650,794,967
893,223,281,353,440,545,667,815,992
894,271,340,424,525,646,788,960,1166
895,185,238,301,377,469,576,705,860
896,322,400,496,610,745,908,1103,1338
897,174,225,286,358,445,547,671,819
898,153,200,255,321,399,492,606,740
899,224,282,354,442,546,668,818,994
900,215,274,343,428,528,647,792,964
901,253,318,397,494,607,742,904,1099
902,263,330,410,508,626,764,932,1132
903,128,167,217,274,343,425,525,644
904,372,461,570,702,859,1044,1268,1535
905,137,177,229,290,365,450,557,681
906,182,234,295,371,459,564,693,845
907,261,328,409,506,623,761,927,1127
908,230,289,361,451,555,679,830,1009
909,437,537,659,807,985,1195,1450,1753
910,307,383,477,588,721,878,1068,1296
911,401,497,612,751,916,1112,1350,1633
912,213,269,338,420,520,638,780,950
913,205,262,331,412,508,623,761,928
914,219,278,350,436,538,659,806,981
915,359,447,552,680,830,1009,1225,1484
916,305,380,473,585,717,873,1064,1290
917,304,379,470,580,712,867,1056,1280
918,277,345,430,532,653,797,972,1180
919,185,237,299,376,465,571,701,854
920,232,291,366,454,561,686,838,1019
921,217,276,348,436,537,657,805,979
922,259,326,406,504,621,758,925,1123
923,427,525,645,791,965,1171,1422,1719
924,294,366,456,561,689,840,1024,1242
925,267,336,419,519,639,779,950,1154
926,148,193,247,312,388,479,589,721
927,441,545,671,823,1002,1216,1475,1783
928,229,289,363,454,561,686,840,1021
929,297,372,463,574,705,859,1048,1270
930,177,226,286,361,449,551,678,826
931,227,288,360,450,555,679,829,1009
932,309,384,476,589,723,881,1072,1300
933,225,286,357,447,550,673,823,1001
934,447,551,677,827,1006,1221,1479,1789
935,302,375,465,572,702,856,1042,1264
936,312,388,483,594,728,887,1080,1309
937,393,485,598,736,897,1090,1324,1602
938,214,273,342,426,525,643,786,957
939,200,253,320,402,499,612,750,913
940,213,269,338,420,518,634,776,945
941,125,165,215,274,343,425,524,643
942,445,549,674,824,1003,1217,1476,1784
943,293,368,458,565,693,845,1030,1249
944,433,536,659,806,984,1193,1446,1749
945,243,308,383,476,587,718,877,1066
946,264,333,414,511,630,769,938,1139
947,396,488,602,739,904,1097,1331,1611
948,291,365,454,562,689,839,1023,1241
949,235,297,372,462,570,697,852,1036
950,421,518,637,781,952,1155,1401,1695
951,234,295,370,459,567,693,848,1030
952,389,480,591,726,887,1078,1309,1584
953,240,303,378,470,577,706,862,1048
954,182,231,292,366,455,558,685,835
955,358,446,550,676,826,1004,1218,1476
956,236,298,373,464,571,698,854,1038
957,205,261,330,414,510,625,764,931
958,333,413,509,627,769,935,1136,1377
959,441,544,670,818,998,1210,1467,1774
960,298,371,460,568,697,849,1033,1254
961,121,161,210,268,337,417,516,633
962,362,450,557,685,837,1018,1236,1497
963,139,183,234,298,372,459,566,693
964,276,347,432,535,656,801,977,1186
965,246,311,389,481,594,726,886,1077
966,116,153,199,255,320,397,491,603
967,153,198,254,321,400,494,609,744
968,213,271,340,423,522,640,784,954
969,442,544,667,816,993,1205,1462,1767
970,263,332,412,511,628,766,935,1135
971,263,332,413,514,630,770,940,1141
972,170,219,279,351,437,537,659,805
973,401,497,611,751,915,1111,1347,1631
974,256,322,401,496,609,743,907,1102
975,208,265,333,414,512,627,768,935
976,173,224,284,355,443,544,669,816
977,277,347,431,535,658,802,978,1187
978,383,474,583,714,873,1061,1288,1559
979,138,180,232,296,372,460,567,694
980,266,333,414,511,630,769,939,1140
981,273,343,427,528,648,790,962,1169
982,169,217,277,350,436,536,658,803
983,126,166,215,276,347,430,530,650
984,169,218,278,350,435,535,659,803
985,358,444,549,677,828,1007,1222,1481
986,332,411,509,629,768,935,1136,1377
987,410,506,623,765,934,1133,1375,1663
988,365,454,559,687,838,1019,1237,1498
989,240,301,375,468,577,705,861,1047
990,426,527,647,794,969,1176,1425,1724
991,209,265,334,419,517,633,775,943
992,324,404,500,616,755,919,1118,1355
993,187,238,301,380,470,577,707,862
994,281,353,440,543,667,813,989,1201
995,268,337,419,519,637,778,948,1151
996,436,538,662,810,985,1195,1451,1754
997,372,462,569,697,852,1035,1258,1523
998,335,415,515,632,773,941,1145,1387
999,229,288,361,451,557,682,833,1013
1000,372,461,568,699,853,1037,1259,1525
1001,347,429,532,654,800,973,1184,1434
1002,135,176,228,290,362,448,553,677
1003,368,455,560,686,838,1019,1237,1498
1004,154,201,258,324,403,497,610,746
1005,324,405,501,618,757,921,1120,1358
1006,421,520,640,785,957,1162,1409,1705
1007,225,285,359,445,551,674,824,1002
1008,181,231,292,368,456,560,687,838
1009,232,293,369,459,567,693,848,1031
1010,226,285,359,445,550,673,821,1000
1011,153,197,251,319,399,492,606,740
1012,126,166,214,274,346,428,529,648
1013,235,298,372,464,573,701,856,1041
1014,289,360,448,554,679,828,1009,1224
1015,237,298,373,466,575,703,858,1044
1016,215,271,341,427,528,647,793,964
1017,288,360,448,552,679,827,1008,1223
1018,422,519,637,781,954,1158,1406,1700
1019,336,418,518,638,781,950,1155,1400
1020,311,386,479,592,725,883,1075,1303
1021,343,425,526,646,789,960,1166,1413
1022,127,166,216,276,346,428,528,648
1023,110,148,194,248,313,388,482,591
1024,244,308,384,478,588,718,878,1066
1025,187,240,305,384,477,586,719,876
1026,445,549,674,827,1009,1224,1484,1794
1027,447,549,675,826,1008,1222,1481,1791
1028,248,313,391,486,600,733,896,1088
1029,342,425,526,646,789,959,1165,1412
1030,253,319,397,494,609,744,909,1104
1031,156,202,259,326,407,502,616,754
1032,244,309,386,481,592,723,883,1073
1033,419,518,636,777,949,1152,1398,1691
1034,181,233,296,374,463,569,697,850
1035,185,238,301,376,465,571,701,854
1036,285,355,440,543,668,815,992,1204
1037,424,525,644,787,959,1163,1412,1707
1038,198,252,317,399,495,607,742,905
1039,418,517,637,778,949,1152,1398,1691
1040,161,208,266,334,415,511,628,767
1041,151,197,253,320,399,492,605,740
1042,440,541,666,814,992,1203,1459,1764
1043,190,244,307,386,479,588,720,878
1044,403,499,615,753,918,1114,1353,1637
1045,296,371,461,571,701,854,1038,1260
1046,374,464,573,702,859,1043,1266,1533
1047,354,440,542,668,817,994,1207,1462
1048,215,272,342,428,528,647,790,962
1049,430,531,653,799,976,1184,1436,1737
1050,376,464,572,705,860,1044,1267,1534
1051,346,429,529,650,794,966,1173,1422
1052,357,443,549,673,823,1001,1217,1474
1053,288,359,445,550,673,821,1002,1215
1054,275,343,427,529,650,793,966,1173
1055,212,269,339,424,525,643,785,956
1056,408,503,620,761,928,1126,1365,1652
1057,258,326,405,504,621,758,925,1123
1058,385,478,588,720,881,1070,1298,1572
1059,432,532,653,798,972,1179,1429,1729
1060,256,321,402,500,616,752,919,1116
1061,431,533,656,806,982,1192,1445,1748
1062,176,227,288,360,448,551,675,824
1063,386,476,588,720,880,1069,1298,1571
1064,268,337,421,521,640,781,951,1155
1065,389,481,592,727,887,1078,1309,1584
1066,414,510,626,769,938,1139,1382,1672
1067,209,267,336,417,515,631,770,939
1068,294,366,454,563,690,842,1024,1243
1069,261,326,406,501,617,754,920,1117
1070,190,244,308,384,475,583,714,871
1071,331,413,512,631,771,939,1142,1384
1072,120,157,205,261,327,405,501,615
1073,380,471,582,713,869,1056,1282,1552
1074,179,231,291,366,454,558,685,835
1075,401,496,612,749,915,1110,1349,1631
1076,406,502,617,758,926,1124,1364,1650
1077,405,501,617,758,924,1122,1360,1646
1078,134,176,226,288,361,446,550,674
1079,173,223,284,357,442,543,668,814
1080,180,232,295,370,461,566,694,847
1081,225,285,359,445,551,674,822,1001
1082,441,542,667,815,994,1206,1461,1767
1083,398,493,607,742,905,1099,1335,1615
1084,250,316,396,491,606,740,904,1098
1085,168,218,275,345,430,529,649,793
1086,290,363,452,557,683,833,1015,1231
1087,362,447,553,682,835,1015,1232,1493
1088,373,464,572,702,859,1044,1268,1535
1089,261,327,409,506,621,758,926,1124
1090,153,197,253,318,398,490,603,737
1091,157,201,256,325,405,499,613,750
1092,131,172,223,284,356,440,544,666
1093,116,154,200,257,322,399,493,606
1094,367,455,563,693,849,1032,1254,1518
1095,115,152,199,255,323,400,496,608
1096,293,366,453,558,684,833,1014,1231
1097,413,509,625,767,935,1136,1376,1666
1098,231,290,365,452,559,684,837,1017
1099,313,392,487,600,734,894,1087,1318
1100,120,160,209,267,335,415,512,629
1101,127,167,215,274,346,428,530,649
1102,164,211,267,335,418,515,631,772
1103,390,481,593,729,889,1079,1310,1586
1104,361,449,554,682,833,1012,1228,1488
1105,257,322,403,502,619,756,922,1120
1106,368,455,562,689,843,1024,1244,1506
1107,284,355,441,544,667,813,990,1202
1108,264,330,411,511,629,768,938,1138
1109,184,235,298,376,467,573,701,856
1110,209,266,336,420,519,636,779,948
1111,166,215,272,343,428,527,649,792
1112,391,485,599,735,898,1091,1323,1602
1113,200,256,321,402,499,612,749,913
1114,360,446,551,679,829,1008,1225,1483
1115,169,218,278,348,434,534,657,801
1116,360,447,552,677,826,1004,1221,1478
1117,396,489,602,738,900,1093,1328,1606
1118,144,186,237,301,378,466,575,703
1119,431,532,654,803,979,1188,1441,1743
1120,432,532,654,801,976,1185,1435,1737
1121,374,463,570,700,854,1037,1260,1525
1122,211,268,336,418,517,634,774,943
1123,232,291,365,454,561,686,838,1019
1124,436,539,662,813,991,1202,1458,1763
1125,218,277,347,431,533,653,797,971
1126,414,512,630,772,941,1142,1386,1676
1127,268,337,418,518,638,779,949,1153
1128,193,246,309,387,479,588,719,877
1129,405,502,618,759,926,1124,1363,1650
1130,310,388,481,595,729,888,1081,1311
1131,136,179,230,294,369,456,563,689
1132,260,325,405,504,620,757,922,1121
1133,198,252,316,397,492,604,741,902
1134,411,509,628,768,937,1137,1380,1669
1135,199,254,319,400,496,608,744,907
1136,200,255,320,399,494,606,742,904
1137,401,497,613,750,915,1111,1348,1631
1138,368,457,565,692,846,1028,1249,1512
1139,305,380,470,579,709,863,1050,1274
1140,288,359,446,551,677,825,1007,1221
1141,344,428,530,654,798,971,1180,1430
1142,329,411,507,625,765,932,1132,1373
1143,239,302,378,469,579,708,865,1051
1144,425,525,647,792,967,1174,1423,1722
1145,157,204,262,329,410,505,623,760
1146,397,489,604,741,904,1098,1333,1613
1147,368,458,566,697,853,1036,1258,1523
1148,311,387,481,592,725,883,1075,1303
1149,159,204,261,328,408,503,619,756
1150,423,524,644,789,960,1165,1414,1710
1151,226,286,359,447,550,673,822,1000
1152,351,435,538,660,807,981,1192,1444
1153,160,205,261,331,414,510,627,766
1154,180,229,291,367,456,560,688,839
1155,393,485,598,732,894,1085,1319,1595
1156,450,554,680,831,1013,1228,1490,1801
1157,250,313,390,486,597,729,891,1082
1158,239,303,378,468,575,703,858,1043
1159,344,427,526,649,794,966,1174,1422
1160,175,223,284,357,443,544,669,816
1161,124,162,208,268,338,419,517,634
1162,383,476,585,720,879,1068,1298,1570
1163,349,435,537,661,809,983,1196,1448
1164,364,453,559,685,837,1017,1237,1497
1165,185,236,299,375,465,571,700,854
1166,184,234,297,374,465,571,699,853
1167,250,314,391,485,598,731,893,1085
1168,247,311,389,483,595,726,886,1077
1169,180,232,294,370,461,566,696,848
1170,438,539,661,807,984,1194,1447,1750
